open_text,kampagne_specifikt,billige_billetter,afslappende_behageligt_nem_transport,tag_toget,ved_ikke,andet,plads_til_alle,klima_baeredygtighed_gron_omstilling,alternativ_transport
Det er billigt,0,1,0,0,0,0,0,0,0
At der er mere end 100.000 Orange-billetter til salg hver weekend frem til 19. december.,1,1,0,0,0,0,0,0,0
billigere priser,0,1,0,0,0,0,0,0,0
At de hjælper dig i juletiden,1,0,0,0,0,0,0,0,0
"At det er rart at køre i tog og at man kan være sociale med hinanden og evt andre.   Men igen, langt fra virkeligheden. Men måske mere som en hyggelig julefilm.",0,0,1,0,0,0,0,0,0
At det kun koster 99kr så alle har råd til at komme hjem i julen,0,1,0,0,0,0,1,0,0
"Meget billigere end du tror. Men der er så mange begrænsninger på orange billet. Igen postuleret idyl (rensdyrdukke, glad barneansigt)",0,1,0,0,0,0,0,0,0
er ligeglad,0,0,0,0,1,0,0,0,0
Socialt samvær med familien.,1,0,1,0,0,0,0,0,0
At det er billigt og hyggelig at køre med dsb,0,1,1,0,0,0,0,0,0
at det er godt at rejse med tog i julen,0,0,1,0,0,0,0,0,0
Alle har råd og rejse,0,0,0,0,0,0,1,0,0
Varm reklame for DSB & Orange,0,0,1,0,0,0,0,0,0
billige julerejser,0,1,0,0,0,0,0,0,0
Billig orange biletter til jul,0,1,0,0,0,0,0,0,0
At det er hyggeligt at tage toget. Når man dkal besøge familien op til jul,1,0,1,0,0,0,0,0,0
Lad bilen stå,1,0,0,0,0,0,0,0,0
Rejs inden jul billigt,1,1,0,0,0,0,0,0,0
Opfordre til brug af offentlig transport i juletiden,1,0,0,0,0,0,0,0,0
Det er en behagelig og positiv rejseform,0,0,1,0,0,0,0,0,0
god rejse muligheder,0,0,1,0,0,0,0,0,0
At det er billigt at rejse med tog i weekenden,0,1,0,0,0,0,0,0,0
At stemningen i et tog er helt i top.,0,0,1,0,0,0,0,0,0
Der er plads til alle,0,0,0,0,0,0,1,0,0
Det er hyggeligt at køre med tog,0,0,1,0,0,0,0,0,0
Orange billetter,0,1,0,0,0,0,0,0,0
at de har billige billetter,0,1,0,0,0,0,0,0,0
At det er billigere at rejse med toget end de fleste tror.,0,1,0,0,0,0,0,0,0
det er nemt og billigt at rejse med tog,0,1,1,0,0,0,0,0,0
Rejs med dsb,1,0,0,0,0,0,0,0,0
Nemt at komme på tværs af landet til jul,0,0,1,0,0,0,0,0,0
Sælge billetter,1,0,0,0,0,0,0,0,0
At man kan rejse billigt med orangebilletter alle weekender frem til jul,1,1,0,0,0,0,0,0,0
"At man kan få billige billetter, hvis man tager toget.",0,1,0,0,0,0,0,0,0
Billigt at rejse med,0,1,0,0,0,0,0,0,0
Man kan køre orange for 99,0,1,0,0,0,0,0,0,0
Julerejser,1,0,0,0,0,0,0,0,0
At det er billigt at rejse på Orange billet,0,1,0,0,0,0,0,0,0
Tag toget til jul,1,0,0,0,0,0,0,0,0
Tag toget. Det gør alle mulige andre,1,0,0,0,0,0,0,0,0
Billigt at rejse før jul,0,1,0,0,0,0,0,0,0
"At det er rart, og behageligt og rejse med dsb",0,0,1,0,0,0,0,0,0
At Det er hyggeligt at køre med tog,0,0,1,0,0,0,0,0,0
At det er billigt at rejse tog med orange billet,0,1,0,0,0,0,0,0,0
"At man kan rejse med DSB Orange for 99,- kr. frem til d. 19. dec.",1,1,0,0,0,0,0,0,0
At der er plads til alle,0,0,0,0,0,0,1,0,0
"behagelig, afslappet transport hjem til julen - for en billig pris",0,1,1,0,0,0,0,0,0
"At det er muligt at lave en hel masse forskellige ting, når vi kører i tog.",0,0,1,0,0,0,0,0,0
At man kan tage toget billigt op til jul,0,1,0,0,0,0,0,0,0
der er plads til alle - og det er hyggeligt at rejse sammen,1,0,1,0,0,0,1,0,0
Det er muligt at rejse billigt i weekenden,1,1,0,0,0,0,0,0,0
At der er billige billetter i weekenden,1,1,0,0,0,0,0,0,0
"At det er hyggeligt, trygt, godt og billigt at rejse med DSB - det er dog kun billigt indtil 18/12….hvem kan bruge det til noget?",0,1,1,0,0,0,0,0,0
At DSB får dig rundt til jul,1,0,0,0,0,0,0,0,0
"At de fleste dansker ""rejser hjem"" til jul og det kan ske med toget billigt og at togturen er hyggelig og fortryllende (det lille barn møder julemanden) - og den hyggelige togfører glæder sig over de søde passagerer, der hygger sig",0,1,1,0,0,0,0,0,0
DSB er for alle,0,0,0,0,0,0,1,0,0
Billige billetter Godt og venligt personale Sjove oplevelser,0,1,1,0,0,0,0,0,0
"At det kan gøres billigt og for alle, hvad det desværre ikke altid er.",0,1,0,0,0,0,1,0,0
At det er billigt med orangebilletter,0,1,0,0,0,0,0,0,0
Rejs med DSB til jul når du skal besøg familien,1,0,0,0,0,0,0,0,0
Bl.a. reklame for orange billet,0,1,0,0,0,0,0,0,0
Mangfoldighed,0,0,0,0,0,0,1,0,0
du kan rejse billigt med dsb,0,1,0,0,0,0,0,0,0
Ekstra billige billetter i december,0,1,0,0,0,0,0,0,0
At man kan komme billigt mellem kbh og aarhus,0,1,0,0,0,0,0,0,0
Billigere billetter i forbindelse med julen og nem rejse måde,0,1,1,0,0,0,0,0,0
Det er billigt at rejse i julen,0,1,0,0,0,0,0,0,0
Rejs billig,0,1,0,0,0,0,0,0,0
Brug toget i julen,1,0,0,0,0,0,0,0,0
"At du skal køre med dem, så de kan tjene penge.",1,0,0,0,0,0,0,0,0
rejs billigt,0,1,0,0,0,0,0,0,0
Det er nemt og hyggeligt at køre med tog fra A til B.,0,0,1,0,0,0,0,0,0
En hyggelig rummelig transporttil billig penge,0,1,1,0,0,0,0,0,0
Man kan rejse billigt henover julen for Max 99,0,1,0,0,0,0,0,0,0
Billig med orange billetter og for alle,0,1,0,0,0,0,1,0,0
Toget er en god mulighed i juletrafikken,1,0,0,0,0,0,0,0,0
At det er muligt at rejse billgt i december,0,1,0,0,0,0,0,0,0
"At det er billigt for alle og enhver, at køre med DSB orange",0,1,0,0,0,0,1,0,0
Slap af og nyd julen,0,0,1,0,0,0,0,0,0
At man kan køre billigt med toget til jul og dermed besøge sin familie og venner,1,1,0,0,0,0,0,0,0
DSB er for alle,0,0,0,0,0,0,1,0,0
At togture er for alle og det kan være billigt at besøge sine kære,1,1,0,0,0,0,1,0,0
At det er billigt med orangebillet,0,1,0,0,0,0,0,0,0
Man kan rejse billigt i juletiden med DSB,0,1,0,0,0,0,0,0,0
At man kan komme billigt hjem i julen,1,0,0,0,0,0,0,0,0
99kr for at rejse med dsb orange,0,1,0,0,0,0,0,0,0
Vi har billige orange billetter,0,1,0,0,0,0,0,0,0
Ja,0,0,0,0,1,0,0,0,0
At orange billetter er billigere i den skrevne periode,1,1,0,0,0,0,0,0,0
"Det er billigt, nem og hyggeligt at tage toget hjem til jul",0,1,1,0,0,0,0,0,0
rejs for 99 kroner,0,1,0,0,0,0,0,0,0
At man kan rejse billigt med DSB orange,0,1,0,0,0,0,0,0,0
at det ikke er dyrt at rejse med DSB,0,1,0,0,0,0,0,0,0
Billige billetter - vælg DSB,0,1,0,0,0,0,0,0,0
at det er billigt at tage toget,0,1,0,0,0,0,0,0,0
Billige biletter frem mod jul,0,1,0,0,0,0,0,0,0
Glade mennesker i tog,0,0,1,0,0,0,0,0,0
Orange billetter frem til 19.12,1,1,0,0,0,0,0,0,0
at man kan komme afsted billigere,0,1,0,0,0,0,0,0,0
At det er jul,0,0,0,0,0,1,0,0,0
"At, hvis man er heldig kan man rejse billigt i julen",0,1,0,0,0,0,0,0,0
At det er hyggeligt at rejse med tog,0,0,1,0,0,0,0,0,0
Der er plads til alle,0,0,0,0,0,0,1,0,0
Billige billetter og venlighed.,0,1,1,0,0,0,0,0,0
Rejse i god tid.,1,0,0,0,0,0,0,0,0
At man rejse billigt,0,1,0,0,0,0,0,0,0
Der er plads til alle aldre og typer,0,0,0,0,0,0,1,0,0
"at man kan rejse med orange, også til jul",0,1,0,0,0,0,0,0,0
Rejs med dsb orange til Max 99 kr indtil jul,1,1,0,0,0,0,0,0,0
God,0,0,1,0,0,0,0,0,0
et glasbillede,0,0,0,0,0,1,0,0,0
99kr hjem til jul,0,1,0,0,0,0,0,0,0
Tag på juleferie med DSB,1,0,0,0,0,0,0,0,0
"At det skal være billigt at komme hjem til familien og være social, og distance ikke behøver være en stopper",0,1,0,0,0,0,0,0,0
At det er dejligt og billigt at rejse med DSB,0,1,1,0,0,0,0,0,0
Rejs billigt hjem i julen,1,1,0,0,0,0,0,0,0
at der er plads til alle,0,0,0,0,0,0,1,0,0
At du kan rejse billigt i julen,0,1,0,0,0,0,0,0,0
Rejs det du vil for fast beløb,0,1,0,0,0,0,0,0,0
At det kan betale sig at rejse på Orange,0,1,0,0,0,0,0,0,0
At man billigt kan benyttet toget henover julen,0,1,0,0,0,0,0,0,0
Rejs for 99 kr,0,1,0,0,0,0,0,0,0
At man kan rejse fra Århus til København for 99 kr,0,1,0,0,0,0,0,0,0
At det er et godt alternativ til bilen,1,0,0,0,0,0,0,0,0
at der er orange billetter till 99 kroner indtil den 19.december,1,1,0,0,0,0,0,0,0
At man kan komme billigt med dsb hjem til jul,1,0,0,0,0,0,0,0,0
99 kr,0,1,0,0,0,0,0,0,0
"Hygge, fællesskab, familie",1,0,1,0,0,0,0,0,0
At man kan lave alt muligt medens man lader sig transportere behageligt,0,0,1,0,0,0,0,0,0
hygge,0,0,1,0,0,0,0,0,0
Billig transport,0,1,0,0,0,0,0,0,0
Opmærksomhed på orange billetter,0,1,0,0,0,0,0,0,0
Tag toget,1,0,0,0,0,0,0,0,0
At det er hyggeligt at rejsen med DSB,0,0,1,0,0,0,0,0,0
"tag DSB, nyd at være afslappet på turen og betal en billig pris",1,1,0,0,0,0,0,0,0
Billige priser,0,1,0,0,0,0,0,0,0
Juletilbud,0,1,0,0,0,0,0,0,0
At de vil have flere passagerer,1,0,0,0,0,0,0,0,0
Billig rejse,0,1,0,0,0,0,0,0,0
Tryghed,0,0,1,0,0,0,0,0,0
få folk til at køre med tog,1,0,0,0,0,0,0,0,0
At det er iiiiihhh så hyggeligt at køre med DSB,0,0,1,0,0,0,0,0,0
billige biletter,0,1,0,0,0,0,0,0,0
hyggelig at køre i tog og busser,0,0,1,0,0,0,0,0,0
Max 99kr. fir en orangebillet i weekenden,1,1,0,0,0,0,0,0,0
Rejs billigt i juletiden med DSB,0,1,0,0,0,0,0,0,0
at man rolig kan tage toget.,1,0,0,0,0,0,0,0,0
at man komme billigt med toget indtil 19.12.2021,1,1,0,0,0,0,0,0,0
at den er afslab at køre med tog,0,0,1,0,0,0,0,0,0
At det max koster 99 kr at tage toget Århus/Kbh i weekenden indtil jul,1,1,0,0,0,0,0,0,0
At der er plads til alle julen.,0,0,0,0,0,0,1,0,0
Det koster 99 kr i alle weekends i december,1,1,0,0,0,0,0,0,0
"Jeg tror at de prøver at fortælle at, uanset hvad du skal, og hvor du skal hen, så er DSB tog en mulighed for alle. Og selvfølgelig give et godt tilbud.",0,1,0,0,0,0,1,0,0
Det er billigt og julehyggeligt at kører med DSB,0,1,1,0,0,0,0,0,0
at du kan få dsb orange til99kr,0,1,0,0,0,0,0,0,0
At man kan rejse med DSB i julen,1,0,0,0,0,0,0,0,0
At man kan rejse for 99 kr hver lørdag søndag med dsb orange frem til midten af december,1,1,0,0,0,0,0,0,0
ja i håb om at på prisen  vil få flere til at benytte toget i december,0,1,1,0,0,0,0,0,0
Billig togrejse med flinkt togpersonale,0,1,1,0,0,0,0,0,0
Behagelig måde at rejse,0,0,1,0,0,0,0,0,0
Frehæve orange billetter,0,1,0,0,0,0,0,0,0
Tryghed,0,0,1,0,0,0,0,0,0
de er billige,0,1,0,0,0,0,0,0,0
"At de gerne vil have flere passagerer - og at DSB er ""åh så nemt"". Men det er jo ikke virkeligheden - aflysninger, forsinkelser, togbusser....",1,0,1,0,0,0,0,0,0
Dejlig og skønt at rejse ned DSB men glemmer at fortælle hvor mange billetter der rent faktisk er,0,0,1,0,0,0,0,0,0
"Tur for alle, til en god pris",0,1,0,0,0,0,1,0,0
Kampagne for billige orange billetter,0,1,0,0,0,0,0,0,0
At de har flotte og lækre togførere,0,0,0,0,0,1,0,0,0
At det. Er  billig,0,1,0,0,0,0,0,0,0
Reklame for billige rejser,0,1,0,0,0,0,0,0,0
Opfordrer til at tage toget,1,0,0,0,0,0,0,0,0
Se hvad jeg tidligere skrev...,0,0,0,0,1,0,0,0,0
Det er godt at rejse med DSB,0,0,1,0,0,0,0,0,0
Sælge billetter til jul,1,0,0,0,0,0,0,0,0
Løgn,0,0,0,0,0,1,0,0,0
At man har det godt og slapper af når man kører med tog,0,0,1,0,0,0,0,0,0
At det er rart at rejse med DSB for alle,0,0,1,0,0,0,1,0,0
At man yil jul kan rejse billigt med orange biletter,0,1,0,0,0,0,0,0,0
Reklame for orange billetter,0,1,0,0,0,0,0,0,0
at der er billigere biletter i en periode,0,1,0,0,0,0,0,0,0
"At man kan taget toget hjem til jul, i weekenden for 99,-",1,1,0,0,0,0,0,0,0
At du kan rejse til 99kr lørdage og søndage fem til jul,1,1,0,0,0,0,0,0,0
At DSB har et godt weekend tilbud.,1,0,0,0,0,0,0,0,0
Køb billet i god tid,1,0,0,0,0,0,0,0,0
"At det er nemt, billigt og behageligt at rejse med DSB",0,1,1,0,0,0,0,0,0
Hyggeligt og rart - der er plads til alle.,0,0,1,0,0,0,1,0,0
Det er billigst at rejse på bestemte dage,1,1,0,0,0,0,0,0,0
Vil sælge billetter,1,0,0,0,0,0,0,0,0
billig transport,0,1,0,0,0,0,0,0,0
At det er billigere med orange billetter,0,1,0,0,0,0,0,0,0
at de er der og er billige,0,1,0,0,0,0,0,0,0
hygge jul tryghed,0,0,1,0,0,0,0,0,0
"Venlighed, plads og transport til en god pris til alle.",1,1,0,0,0,0,1,0,0
Det er behageligt og billigt at rejsemed DSB,0,1,1,0,0,0,0,0,0
at DSB er for alle,0,0,0,0,0,0,1,0,0
At julen er rejsetid,1,0,0,0,0,0,0,0,0
"At man skal rejse mere med tog, således deres indtjening bliver bedre",1,0,0,0,0,0,0,0,0
at billetprisern i det daglige er alt for dyre,0,0,0,0,0,1,0,0,0
prisen,0,1,0,0,0,0,0,0,0
At man hygger sig i toget,0,0,1,0,0,0,0,0,0
Billige priser,0,1,0,0,0,0,0,0,0
at man i julen kan rejse på orange til 99 kr.,0,1,0,0,0,0,0,0,0
Tag toget på juleferie,1,0,0,0,0,0,0,0,0
Anbefale at bruge den i juletiden,1,0,0,0,0,0,0,0,0
orange pris,0,1,0,0,0,0,0,0,0
At de har flere Orangebilletter frem mod jul,0,1,0,0,0,0,0,0,0
At det er billigere,0,1,0,0,0,0,0,0,0
"man kan lave alskens sysler, medens man kører i tog",0,0,0,0,0,1,0,0,0
orange,0,1,0,0,0,0,0,0,0
Der er plads til alle og livet,0,0,0,0,0,0,1,0,0
tage togetHvor dejligt og billigt det er at,1,0,0,0,0,0,0,0,0
Glæde,0,0,1,0,0,0,0,0,0
Brug DSB orange,1,0,0,0,0,0,0,0,0
At man kan rejse billigt,0,1,0,0,0,0,0,0,0
Rejs billigt med toget op til jul,0,1,0,0,0,0,0,0,0
Prøv3r at appelere,1,0,0,0,0,0,0,0,0
at overlade ansvaret for at komme frem til andre,1,0,0,0,0,0,0,0,0
AT DET ER BILLIGT NÅR DU BRUGER ORANGE BILLETTER,0,1,0,0,0,0,0,0,0
God service,0,0,1,0,0,0,0,0,0
At det er hyggeligt og sjovt at rejse med toget i julen.,0,0,1,0,0,0,0,0,0
At det er hyggeligt at rejse med DSB.,0,0,1,0,0,0,0,0,0
99 for orange,0,1,0,0,0,0,0,0,0
at de er flexible,0,0,0,0,0,1,0,0,0
det tilsyneladende er billigt at rejse uden for rush hour,1,1,0,0,0,0,0,0,0
At der er billige billetter indtil dec,0,1,0,0,0,0,0,0,0
Billige billetter og en behalig måde at rejse på,0,1,1,0,0,0,0,0,0
"At du kan købe enkelbilletter til max. kr. 999,- i weekender op til jul.",1,1,0,0,0,0,0,0,0
Det er billigt at rejse med tog,0,1,0,0,0,0,0,0,0
gode tilbud på orange billetter,0,1,0,0,0,0,0,0,0
Rejse for 99 kr til jul,0,1,0,0,0,0,0,0,0
at offentlig transport med DSB er for alle og prismæssigt understøtter det også alle segmenter,0,1,0,0,0,0,1,0,0
Det koster kun 99kr. At rejse over Storebælt med DSB,0,1,0,0,0,0,0,0,0
"Det er nemt,behageligt og hyggeligt at rejse med DSB",0,0,1,0,0,0,0,0,0
At DSB er for alle. at man i weekenden frem til jul kan rejse med DSB orange for max 99 kr.,0,1,0,0,0,0,1,0,0
At du kan rejse ekstra billigt med DSB indtil d 19 dec,1,1,0,0,0,0,0,0,0
Billigt at rejse på bestemte tidspunkter,1,1,0,0,0,0,0,0,0
at de dæker manges behov,0,0,0,0,0,1,0,0,0
"rejs billigt,tag en ekstra tur, nu hvor der er billige biletter.",0,1,0,0,0,0,0,0,0
at man skal rejse med dem,1,0,0,0,0,0,0,0,0
At man kan rejse i weekenderne op til jul for 99 kr.,1,1,0,0,0,0,0,0,0
At man kan rejse billigt med orange billetter,0,1,0,0,0,0,0,0,0
At det er billigt at rejse til jul?,0,1,0,0,0,0,0,0,0
DSB er for alle,0,0,0,0,0,0,1,0,0
Kom godt hjem til jul,1,0,0,0,0,0,0,0,0
Billig rejse med Orange - 99 kr. - bestil i god tid!,1,1,0,0,0,0,0,0,0
kom i god julestemning med DSB,0,0,1,0,0,0,0,0,0
"At det er muligt, at finde billige billetter",0,1,0,0,0,0,0,0,0
Alle kan tage toget,0,0,0,0,0,0,1,0,0
at der fås oplevelser samtidig med transporten,0,0,1,0,0,0,0,0,0
Venligt og sikker rejse,0,0,1,0,0,0,0,0,0
"Nærhed, tryghed, tilbud",0,1,1,0,0,0,0,0,0
Se det jeg skrev for to klik siden.,0,0,0,0,1,0,0,0,0
juletid,0,0,1,0,0,0,0,0,0
At det er rart og behageligt at rejse med DSB.,0,0,1,0,0,0,0,0,0
"Familie, jul og rejser hænger sammen. Det er hjemligt og trygt at rejse med dsb",0,0,1,0,0,0,0,0,0
Det er rart at køre med tog.,0,0,1,0,0,0,0,0,0
At DSB kan være billig transportform,0,1,0,0,0,0,0,0,0
Få fat i en Orange billet inden det er for sent.,1,0,0,0,0,0,0,0,0
Kom til Jylland for 99kr,0,1,0,0,0,0,0,0,0
at man kan rejse billig i weekend.,0,1,0,0,0,0,0,0,0
"At man på visse dage kan rejse billigt med orange billet, og at det er godt at tage toget helt generelt",1,1,0,0,0,0,0,0,0
At du kan rejse billigt med DSB på bestemte tidspunkter op til jul,1,1,0,0,0,0,0,0,0
At man kan rejse billigt i julen,0,1,0,0,0,0,0,0,0
At de er klar til at hjælpe dig med at få dig derhen du skal,1,0,0,0,0,0,0,0,0
Du kan rejse billigere med tog op til jul,0,1,0,0,0,0,0,0,0
At man kan købe en orange billet for maks 99 kr.,0,1,0,0,0,0,0,0,0
at toget er billigere end vi tror,0,1,0,0,0,0,0,0,0
rejs for 99 kr uanset destination,0,1,0,0,0,0,0,0,0
Billigt rejse julen,0,1,0,0,0,0,0,0,0
At man kan køre forholdvis billigt med tog,0,1,0,0,0,0,0,0,0
"De laver et glansbiled og deres kvalitet er så langt fra den film, at det nærmest er grinagtigt",0,0,1,0,0,0,0,0,0
Billigt at rejse med tog indtil jul,0,1,0,0,0,0,0,0,0
Familieidyl og juleglæde.,0,0,1,0,0,0,0,0,0
at det er en go oplevelse T REJSE MED dsb,0,0,1,0,0,0,0,0,0
"Rejs med os, så vi kan flå dig for penge, selvom det er billigere du kører selv, eller tager Flixbus / Kombardo o.lign",1,0,0,0,0,0,0,0,0
At alle er glade og kommer hinanden ved i juletoget,0,0,0,0,0,0,1,0,0
"Rejs hjem i julen, besøg dine venner og bekendte til orangepris",1,1,0,0,0,0,0,0,0
"Har ingen ide om, jeg bruger ikke 2 sekunder på at se på den",0,0,0,0,1,0,0,0,0
At der er plads til alle,0,0,0,0,0,0,1,0,0
At det er så sjovt og behageligt at rejse med DSB,0,0,1,0,0,0,0,0,0
At der er plads til alle,0,0,0,0,0,0,1,0,0
Hvor billigt man kan køre ned DSB,0,1,0,0,0,0,0,0,0
Plads til alle og hyggeligt især juletid,0,0,1,0,0,0,1,0,0
Give glæde og brede budskabet om tilbuddet,0,1,1,0,0,0,0,0,0
julen står for døren,1,0,0,0,0,0,0,0,0
Kør med tog på besøg i julen,1,0,0,0,0,0,0,0,0
"At der er plads til alle typer af mennesker, og at der er hyggeligt og en god oplevelse",0,0,1,0,0,0,1,0,0
Hyggeligt at køre med tog,0,0,1,0,0,0,0,0,0
Måske plads til alle,0,0,0,0,0,0,1,0,0
At man billigt kan rejse med DSB,0,1,0,0,0,0,0,0,0
tag forskud på julen,1,0,0,0,0,0,0,0,0
"Man kan rejse med DSB Orange for max 99,-",0,1,0,0,0,0,0,0,0
Flot annonce,0,0,0,0,1,0,0,0,0
"At man kan gøre sin juletid nemmere ved at tage toget, hvor der midlertidigt også er en maksimumpris på Orangebiletterne.",0,1,1,0,0,0,0,0,0
"Du kan lave mange ting i toget, og det er billigt",0,1,0,0,0,0,0,0,0
At det er rart at tage toget,0,0,1,0,0,0,0,0,0
god stemning,0,0,1,0,0,0,0,0,0
"Det er billigere, og lettere, hyggeligere, at tage toget hjem til jul",0,1,1,0,0,0,0,0,0
At alt bare er pisse godt med DSB,0,0,1,0,0,0,0,0,0
At det er billigt at rejse i lavsæsonen ...og det er november,0,1,0,0,0,0,0,0,0
"at du kan komme billiget med toget i weekenderne op til jul, så man kan bevarer juletraditionerne",1,1,0,0,0,0,0,0,0
At det er billigt og for alle aldersgrupper,0,1,0,0,0,0,1,0,0
nem rejseform,0,0,1,0,0,0,0,0,0
Et godt transportmiddel til at komme frem med ved julehøjtiden,1,0,0,0,0,0,0,0,0
Orange priser,0,1,0,0,0,0,0,0,0
Tillid,0,0,1,0,0,0,0,0,0
bliver glad af at rejse med DSB Og god pris,0,1,1,0,0,0,0,0,0
"At man kan rejse med dem, gennem et billigt tilbud",0,1,0,0,0,0,0,0,0
kan rejse till 99 lørdag sødnag,0,1,0,0,0,0,0,0,0
At det er hyggeligt at bruge tog.,0,0,1,0,0,0,0,0,0
At det er billigt at rejse med tog.,0,1,0,0,0,0,0,0,0
Slip for myldret i julen.,1,0,0,0,0,0,0,0,0
Man kan rejse mellem København og Århus fredag og lørdag frem til jul for 99 kroner hver vej,0,1,0,0,0,0,0,0,0
At man for max 99 kroner kan køre med dsb 6-19. december på orangebillet,1,1,0,0,0,0,0,0,0
At det er billigt at køre med tog,0,1,0,0,0,0,0,0,0
De kan transportere en frem hele julen,1,0,0,0,0,0,0,0,0
Tilbud på billetter over julen,0,1,0,0,0,0,0,0,0
At man skal bruge toget,1,0,0,0,0,0,0,0,0
Billige billetter til alle til jul,0,1,0,0,0,0,1,0,0
"At man kan købe orangebilletter for 99,- frem til d. 19. dec.",1,1,0,0,0,0,0,0,0
At alle kan rejse billugt,0,1,0,0,0,0,1,0,0
Rejs billigere med orange-billetter i weekender i julen.,1,1,0,0,0,0,0,0,0
At du kan rejse billigt på en sjov og hyggelig måde.,0,1,1,0,0,0,0,0,0
rejs billigt med orange. Ethvert formål,0,1,0,0,0,0,0,0,0
at det koster 99 for orange billet,0,1,0,0,0,0,0,0,0
At det er nemt og der er masser af gode tilbud,0,0,1,0,0,0,0,0,0
"Spar penge, og kom sikkert frem",0,1,1,0,0,0,0,0,0
At de sørger for man kan komme frem og tilbage i julen og så man undgår sprit kørsel,1,0,0,0,0,0,0,0,0
Det vil gerne at der flere rejse med dsb,1,0,0,0,0,0,0,0,0
Man kan rejse for 99 kr indtil 19. december,1,1,0,0,0,0,0,0,0
Der er billige billetter hvis du rejser med toget i julen.,0,1,0,0,0,0,0,0,0
At folk skal have gode muligheder for at rejse billigt i den kommende travle tid,0,1,0,0,0,0,0,0,0
